key,name,faction,health,toughness,save,invuln_save,fnp,move,oc,leadership,attacks,hit_probability,strength,ap,weapon_damage_per_shot,range_inches,melee_attacks,melee_hit_probability,melee_strength,melee_ap,melee_damage_per_shot,assault,heavy,pistol,rapid_fire,twin_linked,ignores_cover,torrent,lethal_hits,lance,melta,sustained_hits,devastating_wounds,precision,blast,indirect_fire,hazardous,one_shot,stealth,deep_strike,scout_distance,infiltrators,sticky_objective,lone_operative,fly,deadly_demise,points_cost,anti_keywords,unit_keywords
t_au_empire_commander_in_coldstar_battlesuit,Commander in Coldstar Battlesuit,T'au Empire,6.0,5,3,7,7,6.0,2,7,3,0.667,8,-2,2.0,18,3,0.5,5,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,True,False,False,True,0,False,False,False,True,0,217.6,,CHARACTER|VEHICLE|WALKER|FLY
t_au_empire_commander_in_crisis_battlesuit_legends,Commander in Crisis Battlesuit [Legends],T'au Empire,5.0,5,3,7,7,6.0,2,7,3,0.667,8,-2,2.0,18,3,0.5,5,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,True,False,False,True,0,False,False,False,True,0,206.3,,CHARACTER|VEHICLE|WALKER|FLY
t_au_empire_commander_in_enforcer_battlesuit,Commander in Enforcer Battlesuit,T'au Empire,6.0,5,2,7,7,6.0,2,7,3,0.667,8,-2,2.0,18,3,0.5,5,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,True,False,False,True,0,False,False,False,True,0,285.1,,CHARACTER|VEHICLE|WALKER|FLY
t_au_empire_commander_shadowsun,Commander Shadowsun,T'au Empire,6.0,4,3,5,7,6.0,1,6,1,0.833,10,-4,3.5,18,3,0.5,5,0,1.0,False,False,False,0,False,False,False,False,False,2,0,False,False,False,False,False,False,True,False,0,True,False,True,True,0,209.0,,INFANTRY|FLY|CHARACTER
t_au_empire_crisis_battlesuits_legends,Crisis Battlesuits [Legends],T'au Empire,4.0,5,3,7,7,6.0,2,7,1,0.5,9,-4,3.5,12,3,0.333,5,0,1.0,False,False,False,0,False,False,False,False,False,2,0,False,False,False,False,False,False,False,True,0,False,False,False,True,0,143.4,,VEHICLE|WALKER|FLY
t_au_empire_crisis_fireknife_battlesuits,Crisis Fireknife Battlesuits,T'au Empire,4.0,5,3,7,7,6.0,2,7,1,0.5,8,-3,3.0,18,3,0.333,5,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,True,0,115.3,,VEHICLE|WALKER|FLY
t_au_empire_crisis_starscythe_battlesuits,Crisis Starscythe Battlesuits,T'au Empire,4.0,5,3,7,7,6.0,2,7,4,1.0,4,0,1.0,12,3,0.333,5,0,1.0,False,False,False,0,False,True,True,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,True,0,84.4,,VEHICLE|WALKER|FLY
t_au_empire_crisis_sunforge_battlesuits,Crisis Sunforge Battlesuits,T'au Empire,4.0,5,3,7,7,6.0,2,7,1,0.5,9,-4,3.5,12,3,0.333,5,0,1.0,False,False,False,0,False,False,False,False,False,2,0,False,False,False,False,False,False,False,True,0,False,False,False,True,0,143.4,,VEHICLE|WALKER|FLY
t_au_empire_darkstrider,Darkstrider,T'au Empire,3.0,3,4,7,7,6.0,1,7,2,0.833,5,0,2.0,18,3,0.5,3,0,1.0,True,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,7,True,False,False,False,0,61.2,,CHARACTER|INFANTRY
t_au_empire_devilfish,Devilfish,T'au Empire,13.0,9,3,7,7,6.0,2,7,1,0.5,14,-3,4.5,48,3,0.333,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,True,False,False,0,False,False,False,True,2,398.0,,VEHICLE|FLY
t_au_empire_drone_sentry_turret_legends,Drone Sentry Turret [Legends],T'au Empire,4.0,8,4,7,7,6.0,1,8,1,0.333,9,-4,3.5,12,0,0.0,4,0,0.0,False,False,False,0,True,False,False,False,False,2,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,125.6,,VEHICLE
t_au_empire_ethereal,Ethereal,T'au Empire,3.0,3,5,5,5,6.0,1,6,2,0.5,5,0,1.0,1,2,0.5,5,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,0,23.4,,CHARACTER|INFANTRY|FLY
t_au_empire_firesight_team,Firesight Team,T'au Empire,4.0,3,4,7,7,6.0,3,7,3,0.5,5,-1,2.0,36,4,0.333,3,0,1.0,False,True,False,0,False,False,False,False,False,0,0,False,True,False,False,False,False,True,False,0,True,False,True,False,0,82.5,,CHARACTER|INFANTRY
t_au_empire_ghostkeel_battlesuit,Ghostkeel Battlesuit,T'au Empire,12.0,8,2,7,7,6.0,3,7,6,0.5,8,-2,3.0,36,3,0.333,6,0,2.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,True,False,True,False,0,True,False,True,True,2,877.5,,VEHICLE|WALKER|FLY
t_au_empire_great_knarloc_legends,Great Knarloc [Legends],T'au Empire,10.0,8,4,7,7,6.0,3,7,1,0.5,12,-2,3.0,12,4,0.667,7,-1,3.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,7,False,False,False,False,0,206.3,,MONSTER
t_au_empire_hammerhead_gunship,Hammerhead Gunship,T'au Empire,14.0,10,3,7,7,6.0,3,7,6,0.5,8,-2,3.0,60,3,0.333,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,True,False,False,False,0,False,False,False,True,2,680.6,,VEHICLE|FLY
t_au_empire_heavy_gun_drones_legends,Heavy Gun Drones [Legends],T'au Empire,2.0,5,4,7,7,6.0,1,8,4,0.389,5,0,1.0,18,1,0.167,3,0,1.0,False,False,False,0,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,0,38.3,,VEHICLE|FLY
t_au_empire_knarloc_riders_legends,Knarloc Riders [Legends],T'au Empire,4.0,5,5,7,7,6.0,2,7,1,0.5,4,0,1.0,24,3,0.667,5,0,1.0,False,False,False,1,False,False,False,False,False,0,0,False,False,False,False,False,False,True,False,7,False,False,False,False,0,28.1,,MOUNTED
t_au_empire_kroot_carnivores,Kroot Carnivores,T'au Empire,1.0,3,6,7,7,6.0,2,7,1,0.5,4,0,1.0,24,2,0.667,4,0,1.0,False,False,False,1,False,False,False,False,False,0,0,False,False,True,False,False,False,True,False,7,False,False,False,False,0,8.5,,INFANTRY
t_au_empire_kroot_farstalkers,Kroot Farstalkers,T'au Empire,1.0,3,6,7,7,6.0,1,7,1,0.5,4,0,1.0,24,2,0.667,4,0,1.0,False,False,True,1,False,False,False,False,False,0,0,False,False,False,False,False,False,True,False,0,True,False,False,False,0,7.9,,INFANTRY
t_au_empire_kroot_flesh_shaper,Kroot Flesh Shaper,T'au Empire,3.0,3,6,7,5,6.0,1,7,2,0.5,4,0,1.0,12,4,0.833,5,-1,1.0,True,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,True,False,7,True,False,False,False,0,18.0,,INFANTRY|CHARACTER
t_au_empire_kroot_hounds,Kroot Hounds,T'au Empire,1.0,3,6,7,7,6.0,1,8,3,0.667,3,0,1.0,1,3,0.667,3,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,True,False,7,False,False,False,False,0,17.3,,BEAST
t_au_empire_kroot_lone_spear,Kroot Lone-spear,T'au Empire,6.0,5,5,7,7,6.0,2,7,1,0.667,6,-2,3.0,36,4,0.5,5,-1,1.0,False,True,False,0,False,False,False,False,False,0,0,False,True,False,False,False,False,True,False,7,False,False,True,False,0,93.8,,CHARACTER|MOUNTED
t_au_empire_kroot_trail_shaper,Kroot Trail Shaper,T'au Empire,3.0,3,6,7,7,6.0,1,7,1,0.5,4,0,1.0,24,4,0.833,5,0,1.0,False,False,False,1,False,False,False,False,False,0,0,False,False,False,False,False,False,True,False,7,True,False,False,False,0,12.4,,INFANTRY|CHARACTER
t_au_empire_kroot_war_shaper,Kroot War Shaper,T'au Empire,3.0,3,6,7,7,6.0,1,7,3,0.5,4,0,2.0,24,4,0.833,5,-1,2.0,True,True,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,True,False,7,True,False,False,False,0,40.5,INFANTRY:3,INFANTRY|CHARACTER
t_au_empire_krootox_rampagers,Krootox Rampagers,T'au Empire,5.0,6,5,7,7,6.0,2,7,2,0.5,4,0,1.0,12,4,0.667,5,-1,1.5,True,False,True,0,False,False,False,False,True,0,0,False,False,False,False,False,False,False,False,7,False,False,False,False,0,39.4,,MOUNTED
t_au_empire_krootox_riders,Krootox Riders,T'au Empire,5.0,6,5,7,7,6.0,2,7,4,0.5,6,0,1.0,36,3,0.667,5,0,1.5,False,True,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,7,False,False,False,False,0,61.9,,MOUNTED
t_au_empire_longstrike_legends,Longstrike [Legends],T'au Empire,14.0,10,3,7,7,6.0,3,7,6,0.667,8,-2,3.0,60,3,0.333,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,True,False,False,False,0,False,False,False,True,2,802.7,,CHARACTER|FLY|VEHICLE
t_au_empire_manta,Manta,T'au Empire,60.0,14,2,5,7,6.0,1,7,32,0.5,6,-1,1.0,24,8,0.333,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,1,3060.0,,VEHICLE|FLY|TITANIC
t_au_empire_orca_dropship_legends,Orca Dropship [Legends],T'au Empire,28.0,12,3,7,7,6.0,1,7,2,0.5,7,-1,2.0,30,3,0.333,8,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,1,675.0,,VEHICLE|FLY|TITANIC
t_au_empire_pathfinder_team,Pathfinder Team,T'au Empire,1.0,3,4,7,7,6.0,1,7,1,0.5,5,0,1.0,12,1,0.333,3,0,1.0,False,False,True,0,False,False,False,False,False,0,0,True,False,False,False,False,False,False,False,7,True,False,False,False,0,14.8,VEHICLE:4,INFANTRY
t_au_empire_piranha,Piranha,T'au Empire,7.0,7,4,7,7,6.0,2,7,1,0.5,9,-2,3.0,20,2,0.333,4,0,1.0,True,False,False,0,True,False,False,False,False,4,0,False,False,False,False,False,True,False,False,9,False,False,False,True,1,127.5,,VEHICLE|FLY
t_au_empire_r_varna_battlesuit_legends,R'varna Battlesuit [Legends],T'au Empire,15.0,10,2,5,7,6.0,4,7,6,0.5,8,-1,2.0,60,6,0.333,6,0,2.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,True,3,829.7,,VEHICLE|WALKER|FLY
t_au_empire_razorshark_strike_fighter,Razorshark Strike Fighter,T'au Empire,12.0,10,3,7,7,6.0,1,7,8,0.5,8,-2,2.0,30,3,0.333,6,0,1.0,False,False,False,0,True,False,False,False,False,0,0,False,False,False,False,True,False,False,False,0,False,False,False,True,2,570.0,,VEHICLE|FLY
t_au_empire_remora_stealth_drones_legends,Remora Stealth Drones [Legends],T'au Empire,5.0,6,3,7,7,6.0,1,7,2,0.5,10,-2,2.75,48,1,0.333,4,0,1.0,False,False,False,0,True,False,False,False,False,0,0,False,False,False,False,False,True,True,False,0,True,False,False,True,0,185.3,,VEHICLE|FLY
t_au_empire_riptide_battlesuit,Riptide Battlesuit,T'au Empire,14.0,9,2,4,7,6.0,4,7,6,0.5,8,-3,4.0,72,6,0.333,6,0,2.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,True,False,False,False,0,False,False,False,True,3,1192.5,,VEHICLE|WALKER|FLY
t_au_empire_shas_o_r_alai_legends,Shas'o R'alai [Legends],T'au Empire,6.0,6,3,4,7,6.0,2,7,4,0.667,6,-1,1.0,24,3,0.5,5,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,True,0,False,False,False,True,0,120.0,,CHARACTER|VEHICLE|WALKER|FLY
t_au_empire_sky_ray_gunship,Sky Ray Gunship,T'au Empire,14.0,10,3,7,7,6.0,3,7,3,0.5,14,-3,4.5,48,3,0.333,6,0,1.0,False,False,False,0,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,2,631.4,,VEHICLE|FLY
t_au_empire_stealth_battlesuits,Stealth Battlesuits,T'au Empire,2.0,4,3,7,7,6.0,1,7,3,0.5,7,-2,2.0,18,2,0.333,4,0,1.0,False,False,False,0,False,False,False,False,False,2,0,False,False,False,False,False,False,True,False,0,True,False,False,True,0,99.0,,INFANTRY|FLY
t_au_empire_stormsurge,Stormsurge,T'au Empire,20.0,11,2,4,7,6.0,6,7,2,0.5,24,-6,12.0,24,3,0.333,8,-1,2.0,False,True,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,1,1575.0,,VEHICLE|WALKER|TITANIC|TOWERING
t_au_empire_strike_team,Strike Team,T'au Empire,1.0,3,4,7,7,6.0,2,7,1,0.5,5,0,1.0,12,1,0.333,3,0,1.0,False,False,True,1,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,11.2,,INFANTRY|BATTLELINE
t_au_empire_sun_shark_bomber,Sun Shark Bomber,T'au Empire,12.0,9,3,7,7,6.0,1,7,3,0.5,8,-2,2.0,30,3,0.333,6,0,1.0,False,False,False,0,True,False,False,False,False,0,0,False,False,False,False,True,False,False,False,0,False,False,False,True,2,382.5,,VEHICLE|FLY
t_au_empire_ta_unar_supremacy_armour,Ta'unar Supremacy Armour,T'au Empire,30.0,13,2,5,7,6.0,10,7,5,0.5,10,-4,3.5,24,6,0.333,8,-1,2.0,False,False,False,0,False,False,False,False,False,3,0,False,False,False,False,False,False,False,False,0,False,False,False,False,6,1842.2,,VEHICLE|TITANIC|WALKER|TOWERING
t_au_empire_tactical_drones_legends,Tactical Drones [Legends],T'au Empire,1.0,3,4,7,7,6.0,1,7,2,0.333,5,0,1.0,20,1,0.167,3,0,1.0,True,False,False,0,True,False,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,True,0,13.7,,FLY
t_au_empire_tetras_legends,Tetras [Legends],T'au Empire,7.0,7,4,7,7,6.0,2,7,1,0.5,5,0,1.0,30,2,0.333,3,0,1.0,False,False,False,1,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,True,False,False,True,1,60.0,,VEHICLE|FLY
t_au_empire_tidewall_droneport,Tidewall Droneport,T'au Empire,10.0,8,3,7,7,6.0,1,7,8,0.333,5,0,1.0,20,0,0.0,4,0,0.0,True,False,False,0,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,2,265.0,,VEHICLE|FLY
t_au_empire_tidewall_gunrig,Tidewall Gunrig,T'au Empire,14.0,8,3,7,7,6.0,1,7,1,0.333,20,-5,9.5,72,0,0.0,4,0,0.0,False,False,False,0,True,False,False,False,False,0,0,True,False,False,False,False,False,False,False,0,False,False,False,True,2,492.9,,VEHICLE|FLY
t_au_empire_tiger_shark,Tiger Shark,T'au Empire,18.0,11,3,5,7,6.0,1,7,1,0.5,14,-3,4.5,48,3,0.333,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,True,False,False,0,False,False,False,True,1,510.5,,VEHICLE|FLY
t_au_empire_tx42_piranha_legends,TX42 Piranha [Legends],T'au Empire,7.0,7,4,7,7,6.0,2,7,2,0.333,4,0,1.0,1,2,0.333,4,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,9,False,False,False,True,1,60.0,,VEHICLE|FLY
t_au_empire_vespid_stingwings,Vespid Stingwings,T'au Empire,1.0,4,4,7,7,6.0,1,7,2,0.5,5,-2,2.0,18,1,0.5,4,-1,1.0,True,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,0,False,False,False,True,0,65.0,,INFANTRY|FLY
t_au_empire_xv9_hazard_battlesuits_legends,XV9 Hazard Battlesuits [Legends],T'au Empire,4.0,6,3,7,7,6.0,2,7,1,0.5,9,-4,3.5,12,3,0.333,5,0,1.0,False,False,False,0,False,False,False,False,False,4,0,False,False,False,False,False,False,False,True,0,False,False,False,True,0,143.4,,VEHICLE|WALKER|FLY
t_au_empire_y_vahra_battlesuit_legends,Y'vahra Battlesuit [Legends],T'au Empire,15.0,9,2,5,7,6.0,4,7,10,1.0,6,-1,1.0,12,6,0.333,6,0,2.0,False,False,False,0,False,True,True,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,3,900.0,,VEHICLE|WALKER|FLY
thousand_sons_ahriman,Ahriman,Thousand Sons,5.0,4,3,7,7,6.0,1,6,1,0.833,6,-1,3.5,18,5,0.833,7,-1,3.0,False,False,False,0,False,False,False,False,False,0,0,False,True,False,False,False,False,False,False,0,False,False,False,False,0,103.1,,INFANTRY|CHARACTER|PSYKER
thousand_sons_ahriman_on_disc_of_tzeentch,Ahriman on Disc of Tzeentch,Thousand Sons,6.0,4,3,7,7,6.0,1,6,1,0.833,6,-1,3.5,18,5,0.833,7,-1,3.0,False,False,False,0,False,False,False,False,False,0,0,False,True,False,False,False,False,False,False,0,False,False,False,True,0,110.6,,INFANTRY|CHARACTER|PSYKER|FLY
thousand_sons_chaos_lord_on_disc_of_tzeentch_legends,Chaos Lord on Disc of Tzeentch [Legends],Thousand Sons,6.0,4,3,7,5,6.0,1,6,1,0.833,8,-3,2.0,12,5,0.833,8,-2,2.0,False,False,True,0,False,False,False,False,False,0,0,False,False,False,False,True,False,False,False,0,False,False,False,False,0,123.1,,INFANTRY|CHARACTER
thousand_sons_exalted_sorcerer,Exalted Sorcerer,Thousand Sons,5.0,4,3,7,7,6.0,1,6,4,0.833,6,-2,2.0,18,5,0.833,6,-1,2.0,False,False,False,0,False,False,False,False,False,0,0,True,False,True,False,False,False,False,False,0,False,False,False,False,0,212.4,,INFANTRY|CHARACTER|PSYKER
thousand_sons_exalted_sorcerer_on_disc_of_tzeentch,Exalted Sorcerer on Disc of Tzeentch,Thousand Sons,6.0,4,3,7,7,6.0,1,6,4,1.0,6,-2,2.0,18,5,0.833,6,-1,2.0,False,False,False,0,False,True,True,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,0,255.0,,INFANTRY|CHARACTER|PSYKER|FLY
thousand_sons_hell_talon_legends,Hell Talon [Legends],Thousand Sons,14.0,9,3,7,7,6.0,1,6,1,0.667,12,-3,4.5,48,6,0.5,6,0,1.0,False,False,False,0,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,2,455.7,,VEHICLE|FLY
thousand_sons_hellblade_legends,Hellblade [Legends],Thousand Sons,10.0,8,3,7,7,6.0,1,6,1,0.667,12,-3,4.5,48,3,0.5,6,0,1.0,False,False,False,0,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,2,365.7,,VEHICLE|FLY
thousand_sons_infernal_master,Infernal Master,Thousand Sons,4.0,4,3,7,7,6.0,1,6,7,1.0,6,-2,1.0,18,4,0.667,6,-1,2.0,False,False,False,0,False,False,True,False,False,0,0,False,False,False,False,True,False,False,False,0,False,False,False,False,0,240.0,,INFANTRY|CHARACTER|PSYKER
thousand_sons_magnus_the_red,Magnus the Red,Thousand Sons,16.0,11,2,7,7,6.0,6,5,6,0.833,9,-2,3.0,24,7,0.833,16,-3,3.0,False,False,False,0,False,False,False,False,False,0,0,True,False,False,False,False,False,False,True,0,False,False,False,True,3,1282.3,,MONSTER|PSYKER|FLY|CHARACTER|DAEMON
thousand_sons_mutalith_vortex_beast,Mutalith Vortex Beast,Thousand Sons,13.0,10,4,7,5,6.0,4,6,1,0.667,18,-4,9.5,24,5,0.667,9,-2,4.0,False,False,False,0,False,False,False,False,False,0,0,True,False,False,False,False,False,False,False,0,False,False,False,False,3,551.4,,MONSTER|DAEMON
thousand_sons_rubric_marines,Rubric Marines,Thousand Sons,2.0,4,3,7,7,6.0,2,6,4,0.955,4,-1,1.0,12,2,0.667,4,0,1.09,False,False,True,0,False,True,True,False,False,0,0,True,False,False,False,False,False,False,False,0,False,False,False,False,0,74.0,INFANTRY:4,PSYKER|INFANTRY|BATTLELINE
thousand_sons_scarab_occult_terminators,Scarab Occult Terminators,Thousand Sons,3.0,5,2,7,7,6.0,1,6,3,0.741,5,-1,1.0,24,3,0.667,5,-2,2.0,False,False,True,2,False,True,True,False,False,0,0,True,False,False,False,False,False,False,True,0,False,False,False,False,0,122.2,INFANTRY:4,PSYKER|INFANTRY
thousand_sons_sorcerer_on_disc_of_tzeentch_legends,Sorcerer on Disc of Tzeentch [Legends],Thousand Sons,5.0,4,3,7,7,6.0,1,6,4,0.667,6,-2,2.0,24,5,0.833,8,-2,2.0,False,False,False,0,False,False,False,False,False,0,0,True,False,False,False,True,False,False,False,0,False,False,False,True,0,177.6,,INFANTRY|CHARACTER|PSYKER|FLY
thousand_sons_thousand_sons_chaos_spawn,Thousand Sons Chaos Spawn,Thousand Sons,4.0,5,4,7,5,6.0,1,7,6,0.5,5,-1,2.0,1,6,0.5,5,-1,2.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,153.7,,BEAST
thousand_sons_thousand_sons_cultists,Thousand Sons Cultists,Thousand Sons,1.0,3,6,7,7,6.0,1,7,1,0.553,4,0,1.11,24,2,0.5,3,0,1.0,False,False,False,3,False,True,True,False,False,0,0,False,False,False,False,False,False,False,False,6,False,False,False,False,0,12.4,,INFANTRY
thousand_sons_thousand_sons_daemon_prince,Thousand Sons Daemon Prince,Thousand Sons,10.0,10,2,7,7,6.0,3,6,6,0.833,5,-1,2.0,24,6,0.833,8,-2,3.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,2,674.9,,MONSTER|CHARACTER|DAEMON|PSYKER
thousand_sons_thousand_sons_daemon_prince_with_wings,Thousand Sons Daemon Prince with wings,Thousand Sons,10.0,9,2,7,7,6.0,3,6,6,0.833,5,-1,2.0,24,6,0.833,8,-2,3.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,2,674.9,,MONSTER|CHARACTER|DAEMON|PSYKER|FLY
thousand_sons_thousand_sons_defiler,Thousand Sons Defiler,Thousand Sons,14.0,10,3,7,7,6.0,5,6,6,0.667,10,-1,3.0,48,5,0.667,16,-3,4.5,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,False,2,680.8,,VEHICLE|WALKER|DAEMON
thousand_sons_thousand_sons_forgefiend,Thousand Sons Forgefiend,Thousand Sons,12.0,10,3,7,7,6.0,3,6,6,0.667,8,-1,2.0,36,5,0.667,7,0,2.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,2,495.1,,VEHICLE|WALKER|DAEMON
thousand_sons_thousand_sons_helbrute,Thousand Sons Helbrute,Thousand Sons,8.0,9,2,7,7,6.0,3,6,2,0.667,9,-4,3.5,18,5,0.5,14,-3,4.5,False,False,False,0,False,False,False,False,False,2,0,False,False,False,False,False,False,False,False,0,False,False,False,False,1,622.6,,VEHICLE|WALKER
thousand_sons_thousand_sons_heldrake,Thousand Sons Heldrake,Thousand Sons,12.0,9,3,7,7,6.0,1,6,6,1.0,6,-1,2.0,12,5,0.667,7,-1,2.0,False,False,False,0,False,True,True,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,True,2,562.5,,VEHICLE|FLY
thousand_sons_thousand_sons_land_raider,Thousand Sons Land Raider,Thousand Sons,16.0,12,2,7,7,6.0,5,6,2,0.667,12,-3,4.5,48,6,0.5,8,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,3,1001.4,,VEHICLE
thousand_sons_thousand_sons_maulerfiend,Thousand Sons Maulerfiend,Thousand Sons,12.0,10,3,7,7,6.0,3,6,2,0.667,9,-4,3.5,6,6,0.667,14,-2,4.5,False,False,False,0,False,False,False,False,False,2,0,False,False,False,False,False,False,False,False,0,False,False,False,False,2,532.6,,VEHICLE|WALKER|DAEMON
thousand_sons_thousand_sons_predator_annihilator,Thousand Sons Predator Annihilator,Thousand Sons,11.0,10,3,7,7,6.0,3,6,1,0.667,14,-3,4.5,48,3,0.5,6,0,1.0,False,False,False,0,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,2,388.2,,VEHICLE
thousand_sons_thousand_sons_predator_destructor,Thousand Sons Predator Destructor,Thousand Sons,11.0,10,3,7,7,6.0,3,6,4,0.667,9,-1,3.0,48,3,0.5,6,0,1.0,False,False,False,2,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,2,472.6,,VEHICLE
thousand_sons_thousand_sons_rhino,Thousand Sons Rhino,Thousand Sons,10.0,9,3,7,7,6.0,2,6,4,0.667,5,0,1.0,48,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,False,2,260.0,,VEHICLE
thousand_sons_thousand_sons_sorcerer,Thousand Sons Sorcerer,Thousand Sons,4.0,4,3,7,7,6.0,1,6,7,0.833,5,-1,1.0,12,4,0.667,6,-1,2.0,False,False,True,0,False,False,False,False,False,0,3,False,False,False,False,False,False,False,False,0,False,False,False,False,0,161.2,,INFANTRY|CHARACTER|PSYKER
thousand_sons_thousand_sons_sorcerer_in_terminator_armour,Thousand Sons Sorcerer in Terminator Armour,Thousand Sons,5.0,5,2,7,7,6.0,1,6,3,0.667,4,-3,2.0,18,4,0.667,5,-2,2.0,False,False,False,0,False,False,False,False,False,0,0,True,False,False,False,False,False,False,True,0,False,False,False,False,0,225.1,MONSTER:4|VEHICLE:4,INFANTRY|CHARACTER|PSYKER
thousand_sons_thousand_sons_vindicator,Thousand Sons Vindicator,Thousand Sons,11.0,11,2,7,7,6.0,3,6,6,0.667,14,-3,3.5,24,3,0.5,6,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,False,2,1206.3,,VEHICLE
thousand_sons_tzaangor_enlightened,Tzaangor Enlightened,Thousand Sons,2.0,4,5,7,7,6.0,2,7,1,0.5,3,0,1.0,12,4,0.5,4,-1,1.0,False,False,False,0,False,False,False,False,True,0,0,False,True,False,False,False,False,False,False,0,False,False,False,True,0,11.2,,MOUNTED|FLY
thousand_sons_tzaangor_shaman,Tzaangor Shaman,Thousand Sons,4.0,4,5,7,5,6.0,1,7,4,0.667,9,0,1.0,18,3,0.667,5,-1,2.0,False,False,False,0,False,False,False,False,False,0,0,True,False,True,False,False,False,False,False,0,False,False,False,True,0,58.8,,MOUNTED|CHARACTER|FLY|PSYKER
thousand_sons_tzaangors,Tzaangors,Thousand Sons,1.0,4,6,7,7,6.0,2,7,1,0.5,3,0,1.0,12,3,0.5,4,0,1.0,False,False,False,0,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,False,False,False,False,0,6.8,,INFANTRY|BATTLELINE
tyranids_barbed_hierodule_legends,Barbed Hierodule [Legends],Tyranids,18.0,12,2,7,7,6.0,5,8,6,0.667,9,-2,2.0,48,8,0.667,14,-2,5.0,False,False,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,False,3,1135.2,,MONSTER
tyranids_barbgaunts,Barbgaunts,Tyranids,2.0,4,4,7,7,6.0,1,8,4,0.5,5,0,1.0,24,1,0.5,4,0,1.0,False,True,False,0,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,0,False,False,False,False,0,36.3,,INFANTRY
